Time [s],Latitude [deg],Longitude [deg],Speed [m/s]
53.52,60.00077174774775,24.0,1.6
53.54,60.00077203603604,24.0,1.6
53.56,60.00077232432432,24.0,1.6
53.58,60.000772612612614,24.0,1.6
53.6,60.0007729009009,24.0,1.6
53.620000000000005,60.00077318918919,24.0,1.6
53.64,60.00077347747748,24.0,1.6
53.660000000000004,60.000773765765764,24.0,1.6
53.68,60.000774054054055,24.0,1.6
53.7,60.00077434234234,24.0,1.6
53.72,60.00077463063063,24.0,1.6
53.74,60.00077491891892,24.0,1.6
53.76,60.000775207207205,24.0,1.6
53.78,60.000775495495496,24.0,1.6
53.800000000000004,60.00077578378379,24.0,1.6
53.82,60.00077607207207,24.0,1.6
53.84,60.00077636036036,24.0,1.6
53.86,60.000776648648646,24.0,1.6
53.88,60.00077693693694,24.0,1.6
53.9,60.00077722522523,24.0,1.6
53.92,60.00077751351351,24.0,1.6
53.94,60.0007778018018,24.0,1.6
53.96,60.00077809009009,24.0,1.6
53.980000000000004,60.00077837837838,24.0,1.6
54.0,60.00077866666667,24.0,1.6
54.02,60.00077895495495,24.0,1.6
54.04,60.000779243243244,24.0,1.6
54.06,60.000779531531535,24.0,1.6
54.08,60.00077981981982,24.0,1.6
54.1,60.00078010810811,24.0,1.6
54.120000000000005,60.000780396396394,24.0,1.6
54.14,60.000780684684685,24.0,1.6
54.160000000000004,60.000780972972976,24.0,1.6
54.18,60.00078126126126,24.0,1.6
54.2,60.00078154954955,24.0,1.6
54.22,60.000781837837835,24.0,1.6
54.24,60.000782126126126,24.0,1.6
54.26,60.00078241441442,24.0,1.6
54.28,60.0007827027027,24.0,1.6
54.300000000000004,60.00078299099099,24.0,1.6
54.32,60.00078327927928,24.0,1.6
54.34,60.00078356756757,24.0,1.6
54.36,60.00078385585586,24.0,1.6
54.38,60.00078414414414,24.0,1.6
54.4,60.00078443243243,24.0,1.6
54.42,60.00078472072072,24.0,1.6
54.44,60.00078500900901,24.0,1.6
54.46,60.0007852972973,24.0,1.6
54.480000000000004,60.00078558558558,24.0,1.6
54.5,60.00078587387387,24.0,1.6
54.52,60.000786162162164,24.0,1.6
54.54,60.00078645045045,24.0,1.6
54.56,60.00078673873874,24.0,1.6
54.58,60.00078702702703,24.0,1.6
54.6,60.000787315315314,24.0,1.6
54.620000000000005,60.000787603603605,24.0,1.6
54.64,60.00078789189189,24.0,1.6
54.660000000000004,60.00078818018018,24.0,1.6
54.68,60.00078846846847,24.0,1.6
54.7,60.000788756756755,24.0,1.6
54.72,60.000789045045046,24.0,1.6
54.74,60.00078933333333,24.0,1.6
54.76,60.00078962162162,24.0,1.6
54.78,60.00078990990991,24.0,1.6
54.800000000000004,60.000790198198196,24.0,1.6
54.82,60.00079048648649,24.0,1.6
54.84,60.00079077477478,24.0,1.6
54.86,60.00079106306306,24.0,1.6
54.88,60.00079135135135,24.0,1.6
54.9,60.00079163963964,24.0,1.6
54.92,60.00079192792793,24.0,1.6
54.94,60.00079221621622,24.0,1.6
54.96,60.0007925045045,24.0,1.6
54.980000000000004,60.000792792792794,24.0,1.6
55.0,60.00079308108108,24.0,1.6
55.02,60.00079336936937,24.0,1.6
55.04,60.00079365765766,24.0,1.6
55.06,60.000793945945944,24.0,1.6
55.08,60.000794234234235,24.0,1.6
55.1,60.000794522522526,24.0,1.6
55.120000000000005,60.00079481081081,24.0,1.6
55.14,60.0007950990991,24.0,1.6
55.160000000000004,60.000795387387384,24.0,1.6
55.18,60.000795675675676,24.0,1.6
55.2,60.00079596396397,24.0,1.6
55.22,60.00079625225225,24.0,1.6
55.24,60.00079654054054,24.0,1.6
55.26,60.000796828828825,24.0,1.6
55.28,60.000797117117116,24.0,1.6
55.300000000000004,60.00079740540541,24.0,1.6
55.32,60.00079769369369,24.0,1.6
55.34,60.00079798198198,24.0,1.6
55.36,60.00079827027027,24.0,1.6
55.38,60.00079855855856,24.0,1.6
55.4,60.00079884684685,24.0,1.6
55.42,60.00079913513513,24.0,1.6
55.44,60.00079942342342,24.0,1.6
55.46,60.000799711711714,24.0,1.6
55.480000000000004,60.0008,24.0,1.6
55.5,60.00080028828829,24.0,1.6
55.52,60.00080057657657,24.0,1.6
55.54,60.000800864864864,24.0,1.6
55.56,60.000801153153155,24.0,1.6
55.58,60.00080144144144,24.0,1.6
55.6,60.00080172972973,24.0,1.6
55.620000000000005,60.00080201801802,24.0,1.6
55.64,60.000802306306305,24.0,1.6
55.660000000000004,60.000802594594596,24.0,1.6
55.68,60.00080288288288,24.0,1.6
55.7,60.00080317117117,24.0,1.6
55.72,60.00080345945946,24.0,1.6
55.74,60.000803747747746,24.0,1.6
55.76,60.00080403603604,24.0,1.6
55.78,60.00080432432432,24.0,1.6
55.800000000000004,60.00080461261261,24.0,1.6
55.82,60.0008049009009,24.0,1.6
55.84,60.00080518918919,24.0,1.6
55.86,60.00080547747748,24.0,1.6
55.88,60.00080576576577,24.0,1.6
55.9,60.00080605405405,24.0,1.6
55.92,60.000806342342344,24.0,1.6
55.94,60.00080663063063,24.0,1.6
55.96,60.00080691891892,24.0,1.6
55.980000000000004,60.00080720720721,24.0,1.6
56.0,60.00080749549549,24.0,1.6
56.02,60.000807783783785,24.0,1.6
56.04,60.000808072072076,24.0,1.6
56.06,60.00080836036036,24.0,1.6
56.08,60.00080864864865,24.0,1.6
56.1,60.000808936936934,24.0,1.6
56.120000000000005,60.000809225225225,24.0,1.6
56.14,60.000809513513516,24.0,1.6
56.160000000000004,60.0008098018018,24.0,1.6
56.18,60.00081009009009,24.0,1.6
56.2,60.000810378378375,24.0,1.6
56.22,60.000810666666666,24.0,1.6
56.24,60.00081095495496,24.0,1.6
56.26,60.00081124324324,24.0,1.6
56.28,60.00081153153153,24.0,1.6
56.300000000000004,60.00081181981982,24.0,1.6
56.32,60.00081210810811,24.0,1.6
56.34,60.0008123963964,24.0,1.6
56.36,60.00081268468468,24.0,1.6
56.38,60.00081297297297,24.0,1.6
56.4,60.000813261261264,24.0,1.6
56.42,60.00081354954955,24.0,1.6
56.44,60.00081383783784,24.0,1.6
56.46,60.00081412612612,24.0,1.6
56.480000000000004,60.000814414414414,24.0,1.6
56.5,60.000814702702705,24.0,1.6
56.52,60.00081499099099,24.0,1.6
56.54,60.00081527927928,24.0,1.6
56.56,60.00081556756757,24.0,1.6
56.58,60.000815855855855,24.0,1.6
56.6,60.000816144144146,24.0,1.6
56.620000000000005,60.00081643243243,24.0,1.6
56.64,60.00081672072072,24.0,1.6
56.660000000000004,60.00081700900901,24.0,1.6
56.68,60.000817297297296,24.0,1.6
56.7,60.00081758558559,24.0,1.6
56.72,60.00081787387387,24.0,1.6
56.74,60.00081816216216,24.0,1.6
56.76,60.00081845045045,24.0,1.6
56.78,60.00081873873874,24.0,1.6
56.800000000000004,60.00081902702703,24.0,1.6
56.82,60.00081931531532,24.0,1.6
56.84,60.0008196036036,24.0,1.6
56.86,60.000819891891894,24.0,1.6
56.88,60.00082018018018,24.0,1.6
56.9,60.00082046846847,24.0,1.6
56.92,60.00082075675676,24.0,1.6
56.94,60.00082104504504,24.0,1.6
56.96,60.000821333333334,24.0,1.6
56.980000000000004,60.00082162162162,24.0,1.6
57.0,60.00082190990991,24.0,1.6
57.02,60.0008221981982,24.0,1.6
57.04,60.000822486486484,24.0,1.6
57.06,60.000822774774775,24.0,1.6
57.08,60.000823063063066,24.0,1.6
57.1,60.00082335135135,24.0,1.6
57.120000000000005,60.00082363963964,24.0,1.6
57.14,60.000823927927925,24.0,1.6
57.160000000000004,60.000824216216216,24.0,1.6
57.18,60.00082450450451,24.0,1.6
57.2,60.00082479279279,24.0,1.6
57.22,60.00082508108108,24.0,1.6
57.24,60.000825369369366,24.0,1.6
57.26,60.00082565765766,24.0,1.6
57.28,60.00082594594595,24.0,1.6
57.300000000000004,60.00082623423423,24.0,1.6
57.32,60.00082652252252,24.0,1.6
57.34,60.000826810810814,24.0,1.6
57.36,60.0008270990991,24.0,1.6
57.38,60.00082738738739,24.0,1.6
57.4,60.00082767567567,24.0,1.6
57.42,60.000827963963964,24.0,1.6
57.44,60.000828252252255,24.0,1.6
57.46,60.00082854054054,24.0,1.6
57.480000000000004,60.00082882882883,24.0,1.6
57.5,60.000829117117114,24.0,1.6
57.52,60.000829405405405,24.0,1.6
57.54,60.000829693693696,24.0,1.6
57.56,60.00082998198198,24.0,1.6
57.58,60.00083027027027,24.0,1.6
57.6,60.00083055855856,24.0,1.6
57.620000000000005,60.000830846846846,24.0,1.6
57.64,60.00083113513514,24.0,1.6
57.660000000000004,60.00083142342342,24.0,1.6
57.68,60.00083171171171,24.0,1.6
57.7,60.000832,24.0,1.6
57.72,60.00083228828829,24.0,1.6
57.74,60.00083257657658,24.0,1.6
57.76,60.00083286486486,24.0,1.6
57.78,60.00083315315315,24.0,1.6
57.800000000000004,60.00083344144144,24.0,1.6
57.82,60.00083372972973,24.0,1.6
57.84,60.00083401801802,24.0,1.6
57.86,60.00083430630631,24.0,1.6
57.88,60.00083459459459,24.0,1.6
57.9,60.000834882882884,24.0,1.6
57.92,60.00083517117117,24.0,1.6
57.94,60.00083545945946,24.0,1.6
57.96,60.00083574774775,24.0,1.6
57.980000000000004,60.000836036036034,24.0,1.6
58.0,60.000836324324325,24.0,1.6
58.02,60.00083661261261,24.0,1.6
58.04,60.0008369009009,24.0,1.6
58.06,60.00083718918919,24.0,1.6
58.08,60.000837477477475,24.0,1.6
58.1,60.000837765765766,24.0,1.6
58.120000000000005,60.00083805405406,24.0,1.6
58.14,60.00083834234234,24.0,1.6
58.160000000000004,60.00083863063063,24.0,1.6
58.18,60.000838918918916,24.0,1.6
58.2,60.00083920720721,24.0,1.6
58.22,60.0008394954955,24.0,1.6
58.24,60.00083978378378,24.0,1.6
58.26,60.00084007207207,24.0,1.6
58.28,60.00084036036036,24.0,1.6
58.300000000000004,60.00084064864865,24.0,1.6
58.32,60.00084093693694,24.0,1.6
58.34,60.00084122522522,24.0,1.6
58.36,60.000841513513514,24.0,1.6
58.38,60.000841801801805,24.0,1.6
58.4,60.00084209009009,24.0,1.6
58.42,60.00084237837838,24.0,1.6
58.44,60.000842666666664,24.0,1.6
58.46,60.000842954954955,24.0,1.6
58.480000000000004,60.000843243243246,24.0,1.6
58.5,60.00084353153153,24.0,1.6
58.52,60.00084381981982,24.0,1.6
58.54,60.000844108108105,24.0,1.6
58.56,60.000844396396396,24.0,1.6
58.58,60.00084468468469,24.0,1.6
58.6,60.00084497297297,24.0,1.6
58.620000000000005,60.00084526126126,24.0,1.6
58.64,60.00084554954955,24.0,1.6
58.660000000000004,60.000845837837836,24.0,1.6
58.68,60.00084612612613,24.0,1.6
58.7,60.00084641441441,24.0,1.6
58.72,60.0008467027027,24.0,1.6
58.74,60.00084699099099,24.0,1.6
58.76,60.00084727927928,24.0,1.6
58.78,60.00084756756757,24.0,1.6
58.800000000000004,60.00084785585586,24.0,1.6
58.82,60.00084814414414,24.0,1.6
58.84,60.000848432432434,24.0,1.6
58.86,60.00084872072072,24.0,1.6
58.88,60.00084900900901,24.0,1.6
58.9,60.0008492972973,24.0,1.6
58.92,60.000849585585584,24.0,1.6
58.94,60.000849873873875,24.0,1.6
58.96,60.00085016216216,24.0,1.6
58.980000000000004,60.00085045045045,24.0,1.6
59.0,60.00085073873874,24.0,1.6
59.02,60.000851027027025,24.0,1.6
59.04,60.000851315315316,24.0,1.6
59.06,60.00085160360361,24.0,1.6
59.08,60.00085189189189,24.0,1.6
59.1,60.00085218018018,24.0,1.6
59.120000000000005,60.000852468468466,24.0,1.6
59.14,60.00085275675676,24.0,1.6
59.160000000000004,60.00085304504505,24.0,1.6
59.18,60.00085333333333,24.0,1.6
59.2,60.00085362162162,24.0,1.6
59.22,60.00085390990991,24.0,1.6
59.24,60.0008541981982,24.0,1.6
59.26,60.00085448648649,24.0,1.6
59.28,60.00085477477477,24.0,1.6
59.300000000000004,60.000855063063064,24.0,1.6
59.32,60.000855351351355,24.0,1.6
59.34,60.00085563963964,24.0,1.6
59.36,60.00085592792793,24.0,1.6
59.38,60.000856216216214,24.0,1.6
59.4,60.000856504504505,24.0,1.6
59.42,60.000856792792796,24.0,1.6
59.44,60.00085708108108,24.0,1.6
59.46,60.00085736936937,24.0,1.6
59.480000000000004,60.000857657657654,24.0,1.6
59.5,60.000857945945945,24.0,1.6
59.52,60.00085823423424,24.0,1.6
59.54,60.00085852252252,24.0,1.6
59.56,60.00085881081081,24.0,1.6
59.58,60.0008590990991,24.0,1.6
59.6,60.000859387387386,24.0,1.6
59.620000000000005,60.00085967567568,24.0,1.6
59.64,60.00085996396396,24.0,1.6
59.660000000000004,60.00086025225225,24.0,1.6
59.68,60.00086054054054,24.0,1.6
59.7,60.00086082882883,24.0,1.6
59.72,60.00086111711712,24.0,1.6
59.74,60.0008614054054,24.0,1.6
59.76,60.00086169369369,24.0,1.6
59.78,60.000861981981984,24.0,1.6
59.800000000000004,60.00086227027027,24.0,1.6
59.82,60.00086255855856,24.0,1.6
59.84,60.00086284684685,24.0,1.6
59.86,60.000863135135134,24.0,1.6
59.88,60.000863423423425,24.0,1.6
59.9,60.00086371171171,24.0,1.6
59.92,60.000864,24.0,1.6
59.94,60.00086428828829,24.0,1.6
59.96,60.000864576576575,24.0,1.6
59.980000000000004,60.000864864864866,24.0,1.6
60.0,60.00086515315315,24.0,1.6
60.02,60.00086544144144,24.0,1.6
60.04,60.00086572972973,24.0,1.6
60.06,60.000866018018016,24.0,1.6
60.08,60.00086630630631,24.0,1.6
60.1,60.0008665945946,24.0,1.6
60.120000000000005,60.00086688288288,24.0,1.6
60.14,60.00086717117117,24.0,1.6
60.160000000000004,60.00086745945946,24.0,1.6
60.18,60.00086774774775,24.0,1.6
60.2,60.00086803603604,24.0,1.6
60.22,60.00086832432432,24.0,1.6
60.24,60.000868612612614,24.0,1.6
60.26,60.0008689009009,24.0,1.6
60.28,60.00086918918919,24.0,1.6
60.300000000000004,60.00086947747748,24.0,1.6
60.32,60.00086976576576,24.0,1.6
60.34,60.000870054054054,24.0,1.6
60.36,60.000870342342346,24.0,1.6
60.38,60.00087063063063,24.0,1.6
60.4,60.00087091891892,24.0,1.6
60.42,60.000871207207204,24.0,1.6
60.44,60.000871495495495,24.0,1.6
60.46,60.000871783783786,24.0,1.6
60.480000000000004,60.00087207207207,24.0,1.6
60.5,60.00087236036036,24.0,1.6
60.52,60.000872648648645,24.0,1.6
60.54,60.000872936936936,24.0,1.6
60.56,60.00087322522523,24.0,1.6
60.58,60.00087351351351,24.0,1.6
60.6,60.0008738018018,24.0,1.6
60.620000000000005,60.00087409009009,24.0,1.6
60.64,60.00087437837838,24.0,1.6
60.660000000000004,60.00087466666667,24.0,1.6
60.68,60.00087495495495,24.0,1.6
60.7,60.00087524324324,24.0,1.6
60.72,60.000875531531534,24.0,1.6
60.74,60.00087581981982,24.0,1.6
60.76,60.00087610810811,24.0,1.6
60.78,60.00087639639639,24.0,1.6
60.800000000000004,60.000876684684684,24.0,1.6
60.82,60.000876972972975,24.0,1.6
60.84,60.00087726126126,24.0,1.6
60.86,60.00087754954955,24.0,1.6
60.88,60.00087783783784,24.0,1.6
60.9,60.000878126126125,24.0,1.6
60.92,60.000878414414416,24.0,1.6
60.94,60.0008787027027,24.0,1.6
60.96,60.00087899099099,24.0,1.6
60.980000000000004,60.00087927927928,24.0,1.6
61.0,60.000879567567566,24.0,1.6
61.02,60.00087985585586,24.0,1.6
61.04,60.00088014414414,24.0,1.6
61.06,60.00088043243243,24.0,1.6
61.08,60.00088072072072,24.0,1.6
61.1,60.00088100900901,24.0,1.6
61.120000000000005,60.0008812972973,24.0,1.6
61.14,60.00088158558559,24.0,1.6
61.160000000000004,60.00088187387387,24.0,1.6
61.18,60.00088216216216,24.0,1.6
61.2,60.00088245045045,24.0,1.6
61.22,60.00088273873874,24.0,1.6
61.24,60.00088302702703,24.0,1.6
61.26,60.00088331531531,24.0,1.6
61.28,60.000883603603604,24.0,1.6
61.300000000000004,60.00088389189189,24.0,1.6
61.32,60.00088418018018,24.0,1.6
61.34,60.00088446846847,24.0,1.6
61.36,60.000884756756754,24.0,1.6
61.38,60.000885045045045,24.0,1.6
61.4,60.000885333333336,24.0,1.6
61.42,60.00088562162162,24.0,1.6
61.44,60.00088590990991,24.0,1.6
61.46,60.000886198198195,24.0,1.6
61.480000000000004,60.000886486486486,24.0,1.6
61.5,60.00088677477478,24.0,1.6
61.52,60.00088706306306,24.0,1.6
61.54,60.00088735135135,24.0,1.6
61.56,60.00088763963964,24.0,1.6
61.58,60.00088792792793,24.0,1.6
61.6,60.00088821621622,24.0,1.6
61.620000000000005,60.0008885045045,24.0,1.6
61.64,60.00088879279279,24.0,1.6
61.660000000000004,60.000889081081084,24.0,1.6
61.68,60.00088936936937,24.0,1.6
61.7,60.00088965765766,24.0,1.6
61.72,60.00088994594594,24.0,1.6
61.74,60.000890234234234,24.0,1.6
61.76,60.000890522522525,24.0,1.6
61.78,60.00089081081081,24.0,1.6
61.800000000000004,60.0008910990991,24.0,1.6
61.82,60.00089138738739,24.0,1.6
61.84,60.000891675675675,24.0,1.6
61.86,60.000891963963966,24.0,1.6
61.88,60.00089225225225,24.0,1.6
61.9,60.00089254054054,24.0,1.6
61.92,60.00089282882883,24.0,1.6
61.940000000000005,60.000893117117116,24.0,1.6
61.96,60.00089340540541,24.0,1.6
61.980000000000004,60.00089369369369,24.0,1.6
62.0,60.00089398198198,24.0,1.6
62.02,60.00089427027027,24.0,1.6
62.04,60.00089455855856,24.0,1.6
62.06,60.00089484684685,24.0,1.6
62.08,60.00089513513514,24.0,1.6
62.1,60.00089542342342,24.0,1.6
62.120000000000005,60.00089571171171,24.0,1.6
62.14,60.000896,24.0,1.6
62.160000000000004,60.00089628828829,24.0,1.6
62.18,60.00089657657658,24.0,1.6
62.2,60.00089686486486,24.0,1.6
62.22,60.000897153153154,24.0,1.6
62.24,60.00089744144144,24.0,1.6
62.26,60.00089772972973,24.0,1.6
62.28,60.00089801801802,24.0,1.6
62.300000000000004,60.000898306306304,24.0,1.6
62.32,60.000898594594595,24.0,1.6
62.34,60.000898882882886,24.0,1.6
62.36,60.00089917117117,24.0,1.6
62.38,60.00089945945946,24.0,1.6
62.4,60.000899747747745,24.0,1.6
62.42,60.000900036036036,24.0,1.6
62.440000000000005,60.00090032432433,24.0,1.6
62.46,60.00090061261261,24.0,1.6
62.480000000000004,60.0009009009009,24.0,1.6
62.5,60.000901189189186,24.0,1.6
62.52,60.00090147747748,24.0,1.6
62.54,60.00090176576577,24.0,1.6
62.56,60.00090205405405,24.0,1.6
62.58,60.00090234234234,24.0,1.6
62.6,60.000902630630634,24.0,1.6
62.620000000000005,60.00090291891892,24.0,1.6
62.64,60.00090320720721,24.0,1.6
62.660000000000004,60.00090349549549,24.0,1.6
62.68,60.000903783783784,24.0,1.6
62.7,60.000904072072075,24.0,1.6
62.72,60.00090436036036,24.0,1.6
62.74,60.00090464864865,24.0,1.6
62.76,60.000904936936934,24.0,1.6
62.78,60.000905225225225,24.0,1.6
62.800000000000004,60.000905513513516,24.0,1.6
62.82,60.0009058018018,24.0,1.6
62.84,60.00090609009009,24.0,1.6
62.86,60.00090637837838,24.0,1.6
62.88,60.000906666666666,24.0,1.6
62.9,60.00090695495496,24.0,1.6
62.92,60.00090724324324,24.0,1.6
62.940000000000005,60.00090753153153,24.0,1.6
62.96,60.00090781981982,24.0,1.6
62.980000000000004,60.000908108108106,24.0,1.6
63.0,60.0009083963964,24.0,1.6
63.02,60.00090868468468,24.0,1.6
63.04,60.00090897297297,24.0,1.6
63.06,60.00090926126126,24.0,1.6
63.08,60.00090954954955,24.0,1.6
63.1,60.00090983783784,24.0,1.6
63.120000000000005,60.00091012612613,24.0,1.6
63.14,60.00091041441441,24.0,1.6
63.160000000000004,60.000910702702704,24.0,1.6
63.18,60.00091099099099,24.0,1.6
63.2,60.00091127927928,24.0,1.6
63.22,60.00091156756757,24.0,1.6
63.24,60.000911855855854,24.0,1.6
63.26,60.000912144144145,24.0,1.6
63.28,60.00091243243243,24.0,1.6
63.300000000000004,60.00091272072072,24.0,1.6
63.32,60.00091300900901,24.0,1.6
63.34,60.000913297297295,24.0,1.6
63.36,60.000913585585586,24.0,1.6
63.38,60.00091387387388,24.0,1.6
63.4,60.00091416216216,24.0,1.6
63.42,60.00091445045045,24.0,1.6
63.440000000000005,60.000914738738736,24.0,1.6
63.46,60.00091502702703,24.0,1.6
63.480000000000004,60.00091531531532,24.0,1.6
63.5,60.0009156036036,24.0,1.6
63.52,60.00091589189189,24.0,1.6
63.54,60.00091618018018,24.0,1.6
63.56,60.00091646846847,24.0,1.6
63.58,60.00091675675676,24.0,1.6
63.6,60.00091704504504,24.0,1.6
63.620000000000005,60.000917333333334,24.0,1.6
63.64,60.000917621621625,24.0,1.6
63.660000000000004,60.00091790990991,24.0,1.6
63.68,60.0009181981982,24.0,1.6
63.7,60.00091848648648,24.0,1.6
63.72,60.000918774774775,24.0,1.6
63.74,60.000919063063066,24.0,1.6
63.76,60.00091935135135,24.0,1.6
63.78,60.00091963963964,24.0,1.6
63.800000000000004,60.000919927927924,24.0,1.6
63.82,60.000920216216215,24.0,1.6
63.84,60.000920504504506,24.0,1.6
63.86,60.00092079279279,24.0,1.6
63.88,60.00092108108108,24.0,1.6
63.9,60.00092136936937,24.0,1.6
63.92,60.000921657657656,24.0,1.6
63.940000000000005,60.00092194594595,24.0,1.6
63.96,60.00092223423423,24.0,1.6
63.980000000000004,60.00092252252252,24.0,1.6
64.0,60.00092281081081,24.0,1.6
64.02,60.0009230990991,24.0,1.6
64.04,60.00092338738739,24.0,1.6
64.06,60.00092367567567,24.0,1.6
64.08,60.00092396396396,24.0,1.6
64.1,60.000924252252254,24.0,1.6
64.12,60.00092454054054,24.0,1.6
64.14,60.00092482882883,24.0,1.6
64.16,60.00092511711712,24.0,1.6
64.18,60.000925405405404,24.0,1.6
64.2,60.000925693693695,24.0,1.6
64.22,60.00092598198198,24.0,1.6
64.24,60.00092627027027,24.0,1.6
64.26,60.00092655855856,24.0,1.6
64.28,60.000926846846845,24.0,1.6
64.3,60.000927135135136,24.0,1.6
64.32000000000001,60.00092742342343,24.0,1.6
64.34,60.00092771171171,24.0,1.6
64.36,60.000928,24.0,1.6
64.38,60.000928288288286,24.0,1.6
64.4,60.00092857657658,24.0,1.6
64.42,60.00092886486487,24.0,1.6
64.44,60.00092915315315,24.0,1.6
64.46000000000001,60.00092944144144,24.0,1.6
64.48,60.00092972972973,24.0,1.6
64.5,60.00093001801802,24.0,1.6
64.52,60.00093030630631,24.0,1.6
64.54,60.00093059459459,24.0,1.6
64.56,60.000930882882884,24.0,1.6
64.58,60.000931171171175,24.0,1.6
64.6,60.00093145945946,24.0,1.6
64.62,60.00093174774775,24.0,1.6
64.64,60.00093203603603,24.0,1.6
64.66,60.000932324324324,24.0,1.6
64.68,60.000932612612615,24.0,1.6
64.7,60.0009329009009,24.0,1.6
64.72,60.00093318918919,24.0,1.6
64.74,60.000933477477474,24.0,1.6
64.76,60.000933765765765,24.0,1.6
64.78,60.000934054054056,24.0,1.6
64.8,60.00093434234234,24.0,1.6
64.82000000000001,60.00093463063063,24.0,1.6
64.84,60.00093491891892,24.0,1.6
64.86,60.000935207207206,24.0,1.6
64.88,60.0009354954955,24.0,1.6
64.9,60.00093578378378,24.0,1.6
64.92,60.00093607207207,24.0,1.6
64.94,60.00093636036036,24.0,1.6
64.96000000000001,60.00093664864865,24.0,1.6
64.98,60.00093693693694,24.0,1.6
65.0,60.00093722522522,24.0,1.6
65.02,60.00093751351351,24.0,1.6
65.04,60.000937801801804,24.0,1.6
65.06,60.00093809009009,24.0,1.6
65.08,60.00093837837838,24.0,1.6
65.1,60.00093866666667,24.0,1.6
65.12,60.000938954954954,24.0,1.6
65.14,60.000939243243245,24.0,1.6
65.16,60.00093953153153,24.0,1.6
65.18,60.00093981981982,24.0,1.6
65.2,60.00094010810811,24.0,1.6
65.22,60.000940396396395,24.0,1.6
65.24,60.000940684684686,24.0,1.6
65.26,60.00094097297297,24.0,1.6
65.28,60.00094126126126,24.0,1.6
65.3,60.00094154954955,24.0,1.6
65.32000000000001,60.000941837837836,24.0,1.6
65.34,60.00094212612613,24.0,1.6
65.36,60.00094241441442,24.0,1.6
65.38,60.0009427027027,24.0,1.6
65.4,60.00094299099099,24.0,1.6
65.42,60.00094327927928,24.0,1.6
65.44,60.00094356756757,24.0,1.6
65.46000000000001,60.00094385585586,24.0,1.6
65.48,60.00094414414414,24.0,1.6
65.5,60.00094443243243,24.0,1.6
65.52,60.00094472072072,24.0,1.6
65.54,60.00094500900901,24.0,1.6
65.56,60.0009452972973,24.0,1.6
65.58,60.00094558558558,24.0,1.6
65.6,60.000945873873874,24.0,1.6
65.62,60.000946162162165,24.0,1.6
65.64,60.00094645045045,24.0,1.6
65.66,60.00094673873874,24.0,1.6
65.68,60.000947027027024,24.0,1.6
65.7,60.000947315315315,24.0,1.6
65.72,60.000947603603606,24.0,1.6
65.74,60.00094789189189,24.0,1.6
65.76,60.00094818018018,24.0,1.6
65.78,60.000948468468465,24.0,1.6
65.8,60.000948756756756,24.0,1.6
65.82000000000001,60.00094904504505,24.0,1.6
65.84,60.00094933333333,24.0,1.6
65.86,60.00094962162162,24.0,1.6
65.88,60.00094990990991,24.0,1.6
65.9,60.0009501981982,24.0,1.6
65.92,60.00095048648649,24.0,1.6
65.94,60.00095077477477,24.0,1.6
65.96000000000001,60.00095106306306,24.0,1.6
65.98,60.000951351351354,24.0,1.6
66.0,60.00095163963964,24.0,1.6
66.02,60.00095192792793,24.0,1.6
66.04,60.00095221621621,24.0,1.6
66.06,60.000952504504504,24.0,1.6
66.08,60.000952792792795,24.0,1.6
66.1,60.00095308108108,24.0,1.6
66.12,60.00095336936937,24.0,1.6
66.14,60.00095365765766,24.0,1.6
66.16,60.000953945945945,24.0,1.6
66.18,60.000954234234236,24.0,1.6
66.2,60.00095452252252,24.0,1.6
66.22,60.00095481081081,24.0,1.6
66.24,60.0009550990991,24.0,1.6
66.26,60.000955387387386,24.0,1.6
66.28,60.00095567567568,24.0,1.6
66.3,60.00095596396396,24.0,1.6
66.32000000000001,60.00095625225225,24.0,1.6
66.34,60.00095654054054,24.0,1.6
66.36,60.000956828828826,24.0,1.6
66.38,60.00095711711712,24.0,1.6
66.4,60.00095740540541,24.0,1.6
66.42,60.00095769369369,24.0,1.6
66.44,60.00095798198198,24.0,1.6
66.46000000000001,60.00095827027027,24.0,1.6
66.48,60.00095855855856,24.0,1.6
66.5,60.00095884684685,24.0,1.6
66.52,60.00095913513513,24.0,1.6
66.54,60.000959423423424,24.0,1.6
66.56,60.00095971171171,24.0,1.6
66.58,60.00096,24.0,1.6
66.6,60.00096028828829,24.0,1.6
66.62,60.000960576576574,24.0,1.6
66.64,60.000960864864865,24.0,1.6
66.66,60.000961153153156,24.0,1.6
66.68,60.00096144144144,24.0,1.6
66.7,60.00096172972973,24.0,1.6
66.72,60.000962018018015,24.0,1.6
66.74,60.000962306306306,24.0,1.6
66.76,60.0009625945946,24.0,1.6
66.78,60.00096288288288,24.0,1.6
66.8,60.00096317117117,24.0,1.6
66.82000000000001,60.000963459459456,24.0,1.6
66.84,60.00096374774775,24.0,1.6
66.86,60.00096403603604,24.0,1.6
66.88,60.00096432432432,24.0,1.6
66.9,60.00096461261261,24.0,1.6
66.92,60.000964900900904,24.0,1.6
66.94,60.00096518918919,24.0,1.6
66.96000000000001,60.00096547747748,24.0,1.6
66.98,60.00096576576576,24.0,1.6
67.0,60.000966054054054,24.0,1.6
67.02,60.000966342342345,24.0,1.6
67.04,60.00096663063063,24.0,1.6
67.06,60.00096691891892,24.0,1.6
67.08,60.00096720720721,24.0,1.6
